canonical_smiles,name,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,known_hepatotoxic
COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C,Asoprisnil,C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(COC)OC)C5=CC=C(C=C5)/C=N/O,GJMNAFGEUJBOCE-MEQIQULJSA-N,pubchem,9577221,0,unknown,0,0
COCc1c(-c2cc3cc(C)cc(OC)c3s2)c2c(N)ncnn2c1CN1CCNC(=O)C1,Rogaratinib,CC1=CC2=C(C(=C1)OC)SC(=C2)C3=C4C(=NC=NN4C(=C3COC)CN5CCNC(=O)C5)N,HNLRRJSKGXOYNO-UHFFFAOYSA-N,pubchem,71611869,0,unknown,0,0
COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,Gedocarnil,CC(C)OC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC=C3OC4=CC=C(C=C4)Cl,SLYDYLLJUXFULK-UHFFFAOYSA-N,pubchem,219095,0,unknown,0,0
COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CC(F)(F)C[C@@H]21,"(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta(c)chromen-8-ol",COCC1=C2C(=CC(=C1)O)[C@@H]3CC(C[C@@H]3[C@@H](O2)C4=CC=C(C=C4)O)(F)F,GPFRMIHXGMVMGF-BZSNNMDCSA-N,pubchem,16758226,0,unknown,0,0
COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CCC[C@@H]21,"(3aS,4R,9bR)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",COCC1=C2C(=CC(=C1)O)[C@@H]3CCC[C@@H]3[C@@H](O2)C4=CC=C(C=C4)O,RHQLNMNKTIOREN-AOIWGVFYSA-N,pubchem,9927355,0,unknown,0,0
COCc1ccc([N+](=O)[O-])o1,furamicid,COCC1=CC=C(O1)[N+]([O-])=O,JXUMCVDPMJWGSI-UHFFFAOYSA-N,drugcentral,3775,0,unknown,0,0
COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1,Padsevonil,COCC1=NN2C(=C(N=C2S1)C(F)(F)F)CN3C[C@H](CC3=O)CC(F)(F)Cl,DCXFIOLWWRXEQH-SSDOTTSWSA-N,pubchem,52911611,0,unknown,0,0
CON,O-Methylhydroxylamine,CON,GMPKIPWJBDOURN-UHFFFAOYSA-N,pubchem,4113,0,unknown,0,0
CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1,Filanesib,CN(C(=O)N1[C@](SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,LLXISKGBWFTGEI-FQEVSTJZSA-N,pubchem,44224257,0,unknown,0,0
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,Sarecycline,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)CN(C)OC,AYUMVPHUMFKFPJ-SBAJWEJLSA-N,pubchem,54681908,1,vNo-DILI-Concern,0,0
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,SARECYCLINE,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,PQJQFLNBMSCUSH-SBAJWEJLSA-N,chembl;drugcentral,CHEMBL2364632;CHEMBL2364633;5298,0,unknown,0,0
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,zabofloxacin,CON=C1CN(CC11CNC1)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,ZNPOCLHDJCAZAH-UHFFFAOYSA-N,drugcentral,5249,0,unknown,0,0
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,RELUGOLIX,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,AOMXMOCNKJTRQP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1800159;5432;10348973,1,Ambiguous-DILI-Concern,0,0
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,Sufugolix,CN(CC1=CC=CC=C1)CC2=C(SC3=C2C(=O)N(C(=O)N3CC4=C(C=CC=C4F)F)C5=CC=CC=C5)C6=CC=C(C=C6)NC(=O)NOC,UCQSBGOFELXYIN-UHFFFAOYSA-N,pubchem,3038517,0,unknown,0,0
CON[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,"(2R,4S)-N-hydroxy-4-(methoxyamino)-1-(4-methoxyphenyl)sulfonylpyrrolidine-2-carboxamide",COC1=CC=C(C=C1)S(=O)(=O)N2C[C@H](C[C@@H]2C(=O)NO)NOC,OJLWCTMBGWSVFC-JOYOIKCWSA-N,pubchem,17754173,0,unknown,0,0
COP(=O)(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester",COP(=O)(N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC,LJBUJRWZZYUNKX-JAJWTYFOSA-N,pubchem,656959,0,unknown,0,0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,metrifonate,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,NFACJZMKEDPNKN-UHFFFAOYSA-N,drugcentral;pubchem,1787;5853,0,unknown,0,0
COP(=O)(OC)OC=C(Cl)Cl,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl,OEBRKCOSUFCWJD-UHFFFAOYSA-N,pubchem,3039,0,unknown,0,0
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,Zytron,CC(C)NP(=S)(OC)OC1=C(C=C(C=C1)Cl)Cl,PJFGPJQBWSEWKX-UHFFFAOYSA-N,pubchem,9299,0,unknown,0,0
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,Fenchlorphos,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,JHJOOSLFWRRSGU-UHFFFAOYSA-N,pubchem,9298,0,unknown,0,0
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,Famphur,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,JISACBWYRJHSMG-UHFFFAOYSA-N,pubchem,5859,0,unknown,0,0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,Cythioate,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N,BSBSDQUZDZXGFN-UHFFFAOYSA-N,pubchem,8293,0,unknown,0,0
COP(=S)(OC)Oc1ccc(SC)c(C)c1,Fenthion,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,PNVJTZOFSHSLTO-UHFFFAOYSA-N,pubchem,3346,0,unknown,0,0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,Temephos,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,WWJZWCUNLNYYAU-UHFFFAOYSA-N,pubchem,5392,0,unknown,0,0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,Phosmet,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,LMNZTLDVJIUSHT-UHFFFAOYSA-N,pubchem,12901,0,unknown,0,0
COP(N)(=O)SC,Methamidophos,COP(=O)(N)SC,NNKVPIKMPCQWCG-UHFFFAOYSA-N,pubchem,4096,0,unknown,0,0
COP(O)(=S)OC,Dimethyl phosphorothioate,COP(=S)(O)OC,WWJJVKAEQGGYHJ-UHFFFAOYSA-N,pubchem,168140,0,unknown,0,0
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Danusertib,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=C3CN(C4)C(=O)[C@@H](C5=CC=CC=C5)OC,XKFTZKGMDDZMJI-HSZRJFAPSA-N,pubchem,11442891,0,unknown,0,0
CO[C@@H](C(=O)N[C@H]1CC[C@@H](O)CNC1=O)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)(C)C,"(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide",CC(C)(C)/C=C/[C@H]([C@@H]([C@H]([C@H](C(=O)N[C@H]1CC[C@H](CNC1=O)O)OC)O)O)O,FVBBTOIQETYGOA-SDNORSGYSA-N,pubchem,448235,0,unknown,0,0
CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,Samotolisib,C[C@@H](CN1C2=C3C=C(C=CC3=NC=C2N(C1=O)C)C4=CC(=CN=C4)C(C)(C)O)OC,ACCFLVVUVBJNGT-AWEZNQCLSA-N,pubchem,57519748,0,unknown,0,0
CO[C@@H](C[C@@H]1OC(=O)C[C@@H](O)C[C@H](O)CC(=O)[C@H](C)[C@H](OC)c2coc(n2)-c2coc(n2)-c2coc(n2)/C=C/CC[C@H]1C)[C@@H](C)CCC(=O)[C@H](C)[C@@H](C/C=C/N(C)CO)OC,"(10S,11R,14S,16S,20S,21R,24E)-14,16-dihydroxy-20-{(2S,3S,7R,8R,10E)-11-[(hydroxymethyl)(methyl)amino]-2,8-dimethoxy-3,7-dimethyl-6-oxoundec-10-en-1-yl}-10-methoxy-11,21-dimethyl-3,7,19,27-tetraoxa-29,30,31-triazatetracyclo[24.2.1.1~2,5~.1~6,9~]hentriaconta-1(28),2(31),4,6(30),8,24,26(29)-heptaene-12,18-dione",C[C@@H]1CC/C=C/C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)[C@H]([C@H](C(=O)C[C@H](C[C@@H](CC(=O)O[C@H]1C[C@@H]([C@@H](C)CCC(=O)[C@H](C)[C@@H](C/C=C/N(C)CO)OC)OC)O)O)C)OC,VMTDLKOWOZYTPX-RZKNNNBGSA-N,pubchem,5288653,0,unknown,0,0
CO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O,Naveglitazar,CO[C@@H](CC1=CC=C(C=C1)OCCCOC2=CC=C(C=C2)OC3=CC=CC=C3)C(=O)O,OKJHGOPITGTTIM-DEOSSOPVSA-N,pubchem,9888484,0,unknown,0,0
CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Aleglitazar,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=C4C=CSC4=C(C=C3)C[C@@H](C(=O)O)OC,DAYKLWSKQJBGCS-NRFANRHFSA-N,pubchem,10274777,0,unknown,0,0
CO[C@@H](Cc1ccccc1)[C@@H](C)/C=C(C)/C=C/[C@H](N)[C@H](C)C(=O)O,"(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",C[C@@H](/C=C(\C)/C=C/[C@@H]([C@H](C)C(=O)O)N)[C@H](CC1=CC=CC=C1)OC,HJVCHYDYCYBBQX-HLTLHRPFSA-N,pubchem,14205264,0,unknown,0,0
CO[C@@H](Cc1ccccc1)[C@@H](C)C[C@H](C)CC[C@H](N)[C@H](C)C(=O)O,"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",C[C@H](CC[C@@H]([C@H](C)C(=O)O)N)C[C@H](C)[C@H](CC1=CC=CC=C1)OC,SWTFXINHZPXNOX-DZBHQSCQSA-N,pubchem,17753820,0,unknown,0,0
CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,Laninamivir,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)OC)C(=O)O)N=C(N)N,QNRRHYPPQFELSF-CNYIRLTGSA-N,pubchem,502272,0,unknown,0,0
CO[C@@H]1C(=O)CC[C@@](C)(O)[C@@]1(O)[C@@]1(C)O[C@@H]1CC=C(C)C,"3,4-Dihydroxy-2-methoxy-4-methyl-3-[2-methyl-3-(3-methyl-but-2-enyl)-oxiranyl]-cyclohexanone",CC(=CC[C@@H]1[C@@](O1)(C)[C@]2([C@@H](C(=O)CC[C@@]2(C)O)OC)O)C,UOXVFQCRPDLSFN-DGXTUMSLSA-N,pubchem,5289086,0,unknown,0,0
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1,Pf-04634817,CC(C)[C@@]1(CC[C@H](C1)N[C@H]2CCOC[C@H]2OC)C(=O)N3C[C@@H]4C[C@H]3CN4C5=NC=NC(=C5)C(F)(F)F,MCRWZBYTLVCCJJ-DKALBXGISA-N,pubchem,46198579,0,unknown,0,0
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](CN2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,"D-Erythro-pentitol, 1,5-anhydro-2,3-dideoxy-3-(((1R,3S)-3-((7,8-dihydro-3-(trifluoromethyl)-1,6-naphthyridin-6(5H)-yl)carbonyl)-3-(1-methylethyl)cyclopentyl)amino)-4-o-methyl-",CC(C)[C@@]1(CC[C@H](C1)N[C@H]2CCOC[C@H]2OC)CN3CCC4=C(C3)C=C(C=N4)C(F)(F)F,UNVWTBOGMHPKJM-CWKRKGSWSA-N,pubchem,71587773,0,unknown,0,0
CO[C@@H]1C[C@@H](C[C@H]2CC[C@H](C)[C@H]([C@@H](C)C(=O)O)O2)O[C@]2(O[C@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)C[C@H]2C)[C@@H]1C,Nigericin,C[C@H]1CC[C@@H](O[C@H]1[C@@H](C)C(=O)O)C[C@@H]2C[C@H]([C@H]([C@@]3(O2)[C@@H](C[C@@](O3)(C)[C@H]4CC[C@@](O4)(C)[C@H]5[C@H](C[C@@H](O5)[C@@H]6[C@H](C[C@H]([C@@](O6)(CO)O)C)C)C)C)C)OC,DANUORFCFTYTSZ-SJSJOXFOSA-N,pubchem,34230,0,unknown,0,0
CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,Eribaxaban,CO[C@@H]1C[C@@H](N(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)N4C=CC=CC4=O)F,QQBKAVAGLMGMHI-WIYYLYMNSA-N,pubchem,11634458,0,unknown,0,0
CO[C@@H]1O[C@@H](C)Cc2oc3cc(O)c(O)c(C(=O)O)c3c(=O)c21,"7,8-dihydroxy-1-methoxy-3-methyl-10-oxo-4,10-dihydro-1H,3H-pyrano(4,3-b)chromene-9-carboxylic acid",C[C@H]1CC2=C([C@@H](O1)OC)C(=O)C3=C(O2)C=C(C(=C3C(=O)O)O)O,RSFJMLCZHPZXCW-AANKLQPISA-N,pubchem,5287417,0,unknown,0,0
CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,Methyl alpha-L-fucopyranoside,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC)O)O)O,OHWCAVRRXKJCRB-CXNFULCWSA-N,pubchem,446578,0,unknown,0,0
CO[C@@H]1O[C@@H]2CO[C@@](C)(C(=O)O)O[C@@H]2[C@H](O)[C@H]1O,"Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside",C[C@]1(OC[C@@H]2[C@H](O1)[C@@H]([C@H]([C@@H](O2)OC)O)O)C(=O)O,ZDZVLEQWFATHTF-IJWOWSJNSA-N,pubchem,445936,0,unknown,0,0
CO[C@@H]1O[C@H](C=S)[C@H](O)[C@H](O)[C@H]1O,"Methyl(6s)-1-Thio-L-Manno-Hexodialdo-6,2-Pyranoside",CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)C=S)O)O)O,RAZJTJNGLFDKPL-VOQCIKJUSA-N,pubchem,5289570,0,unknown,0,0
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,Alpha-Methyl-N-Acetyl-D-Glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC)CO)O)O,ZEVOCXOZYFLVKN-JGKVKWKGSA-N,pubchem,445750,0,unknown,0,0
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Methyl beta-D-glucopyranoside,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,HOVAGTYPODGVJG-XUUWZHRGSA-N,pubchem,445238,0,unknown,0,0
CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Methyl beta-lactoside,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O,FHNIYFZSHCGBPP-ABBMIVAOSA-N,pubchem,121942,0,unknown,0,0
CO[C@@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O,O1-Methyl-4-deoxy-4-thio-beta-D-glucose,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)S)O)O,PFROTWRHYMLGHR-NYMZXIIRSA-N,pubchem,447600,0,unknown,0,0
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,methyl beta-D-galactopyranoside,CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,HOVAGTYPODGVJG-VOQCIKJUSA-N,pubchem,94214,0,unknown,0,0
CO[C@@H]1[C@@H](N)[C@@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@]2(C)O)O[C@H](C)[C@@H]1O,Elsamitrucin,C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](O[C@@H]([C@@H]([C@]2(C)O)O)C)OC3=CC=CC4=C3C5=C6C7=C(C=CC(=C7C(=O)O5)C)OC(=O)C6=C4O)N)OC)O,MGQRRMONVLMKJL-KWJIQSIXSA-N,pubchem,5362259,0,unknown,0,0
CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)O[C@H]1C,meproscillarin,CO[C@H]1[C@H](C)O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C2=COC(=O)C=C2)[C@H](O)[C@@H]1O,RKWPZPDLTYBKCL-RVZGXXANSA-N,drugcentral,1705,0,unknown,0,0
CO[C@@H]1[C@@H](O)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@H]4CC[C@H](OC)[C@@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,Semduramicin,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)O)O)C)O)OC)C)O)C)C)O[C@H]7CC[C@@H]([C@H](O7)C)OC)(C)O)C,WINSLRIENGBHSH-ASZYJFLUSA-N,pubchem,71327,0,unknown,0,0
CO[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](O)C[C@]43O)C2)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,digitalin,CO[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@@H](O)C[C@]43O)C3=CC(=O)OC3)C2)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CKNOLMVLQUPVMU-YMMLYESFSA-N,drugcentral,3143,0,unknown,0,0
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C,Clorobiocin,CC1=CC=C(N1)C(=O)O[C@H]2[C@H]([C@@H](OC([C@@H]2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)O)Cl)O,FJAQNRBDVKIIKK-LFLQOBSNSA-N,pubchem,54706138,0,unknown,0,0
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,Maduramicin,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)O)O)C)OC)OC)C)O)C)C)O[C@@H]7C[C@@H]([C@H]([C@@H](O7)C)OC)OC)(C)O)C.N,RWVUEZAROXKXRT-VQLSFVLHSA-N,pubchem,68595,0,unknown,0,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Spiramycin I,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,ACTOXUHEUCPTEW-CEUOBAOPSA-N,drugcentral,2471,0,unknown,0,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,Spiramycin II,CO[C@H]1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O,ZPCCSZFPOXBNDL-ZSTSFXQOSA-N,drugcentral,2472,0,unknown,0,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,GlyTouCan:G34795ZN,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@@H](O4)C)N(C)C,ACTOXUHEUCPTEW-KWBWCIJSSA-N,pubchem,6440717,0,unknown,0,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,Carbomycin,C[C@@H]1C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O[C@@H](C[C@H]2[C@@H](O2)/C=C/C1=O)C)OC(=O)C)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C)O[C@H]4C[C@@]([C@H]([C@@H](O4)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O,FQVHOULQCKDUCY-OGHXVOSASA-N,pubchem,5287879,0,unknown,0,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Leucomycin A1,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,IEMDOFXTVAPVLX-YWQHLDGFSA-N,pubchem,5282322,0,unknown,0,0
